Gender,Age,Occupation,Income,visit_URL,publisher,Personalized_Info,Day_of_Week,Browse_Time,phone_brand,Call_Time
female,50_60,sales,low,eBanking,Mudah,Cheap_Secondhand,Thursday,Afternoon,Acer,evening
male,30_40,machinery,high,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Morning,Nokia,afternoon
female,30_40,sales,high,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Morning,Acer,evening
female,20_30,machinery,moderate,Properties,Mudah,Cheap_Secondhand,Friday,Morning,Sony,night
male,20_30,sales,high,CheapFlights,Mudah,Cheap_Secondhand,Friday,Morning,Samsung,noon
female,20_30,machinery,low,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,Sony,evening
male,30_40,technicians,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Morning,HTC,evening
female,30_40,sales,low,Properties,Mudah,Cheap_Secondhand,Friday,Morning,Nokia,noon
male,30_40,admin,high,CheapFlights,Mudah,Cheap_Secondhand,Friday,Morning,Nokia,afternoon
female,50_60,admin,low,CheapFlights,Mudah,Cheap_Secondhand,Friday,Morning,Sony,night
male,50_60,admin,moderate,CheapFlights,Mudah,Cheap_Secondhand,Friday,Morning,Samsung,night
male,30_40,student,low,Government_Policy,Mudah,Cheap_Secondhand,Friday,Morning,Apple,afternoon
female,below_20,technicians,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Morning,Lenovo,evening
female,30_40,housewife,low,Properties,Mudah,Cheap_Secondhand,Thursday,Morning,Samsung,morning
female,below_20,managers,moderate,Properties,Mudah,Cheap_Secondhand,Thursday,Morning,XiaoMi,afternoon
female,30_40,machinery,high,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Morning,Lenovo,morning
female,50_60,sales,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Thursday,Morning,Sony,evening
female,50_60,admin,high,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Morning,Apple,evening
female,30_40,sales,high,Properties,Mudah,Cheap_Secondhand,Thursday,Morning,Nokia,morning
male,20_30,housewife,high,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Morning,HTC,night
male,20_30,managers,high,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Morning,Apple,afternoon
female,30_40,managers,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Night,Nokia,noon
male,20_30,housewife,low,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Night,Sony,afternoon
male,below_20,technicians,high,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Noon,XiaoMi,noon
female,50_60,housewife,high,Properties,Mudah,Cheap_Secondhand,Sunday,Afternoon,Acer,afternoon
male,30_40,sales,low,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Night,HTC,evening
female,30_40,technicians,low,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,Acer,morning
female,20_30,sales,high,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,Lenovo,evening
male,below_20,technicians,low,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,HTC,morning
female,20_30,technicians,low,eBanking,Mudah,Cheap_Secondhand,Saturday,Morning,Nokia,morning
male,50_60,housewife,moderate,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,HTC,morning
male,20_30,technicians,low,eBanking,Mudah,Cheap_Secondhand,Saturday,Morning,Apple,noon
male,below_20,technicians,high,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,HTC,night
female,30_40,technicians,low,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Morning,Acer,evening
female,50_60,sales,high,CheapFlights,Mudah,Cheap_Secondhand,Monday,Morning,Samsung,evening
male,30_40,housewife,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Monday,Morning,HTC,noon
male,below_20,housewife,moderate,CheapFlights,Mudah,Cheap_Secondhand,Monday,Morning,HTC,night
male,50_60,sales,low,Government_Policy,Mudah,Cheap_Secondhand,Monday,Morning,Acer,evening
male,below_20,housewife,high,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Morning,Samsung,afternoon
male,20_30,housewife,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Thursday,Morning,Apple,morning
female,50_60,admin,low,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Morning,Nokia,noon
female,below_20,student,high,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Morning,Sony,morning
female,below_20,machinery,high,Properties,Mudah,Cheap_Secondhand,Thursday,Morning,Sony,noon
female,50_60,managers,low,eBanking,Mudah,Cheap_Secondhand,Thursday,Morning,Nokia,morning
male,below_20,sales,high,Government_Policy,Mudah,Cheap_Secondhand,Wednesday,Night,Lenovo,evening
female,30_40,student,moderate,eBanking,Mudah,Cheap_Secondhand,Wednesday,Night,Nokia,night
male,20_30,housewife,moderate,eBanking,Mudah,Cheap_Secondhand,Wednesday,Night,Samsung,afternoon
male,50_60,sales,low,Properties,Mudah,Cheap_Secondhand,Saturday,Morning,Lenovo,noon
female,20_30,housewife,high,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,Nokia,afternoon
male,below_20,managers,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Saturday,Morning,XiaoMi,afternoon
male,30_40,student,moderate,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Morning,Acer,morning
female,50_60,technicians,moderate,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,Acer,evening
male,30_40,housewife,high,CheapFlights,Mudah,Cheap_Secondhand,Wednesday,Morning,Samsung,evening
male,50_60,machinery,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Wednesday,Morning,HTC,morning
male,below_20,student,low,eBanking,Mudah,Cheap_Secondhand,Wednesday,Morning,Lenovo,night
male,below_20,machinery,moderate,Government_Policy,Mudah,Cheap_Secondhand,Wednesday,Morning,HTC,morning
female,30_40,housewife,moderate,Government_Policy,Mudah,Cheap_Secondhand,Wednesday,Morning,XiaoMi,noon
male,30_40,admin,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Wednesday,Morning,Acer,afternoon
female,50_60,managers,high,CheapFlights,Mudah,Cheap_Secondhand,Tuesday,Morning,XiaoMi,night
female,20_30,student,moderate,Government_Policy,Mudah,Cheap_Secondhand,Tuesday,Morning,Sony,noon
female,50_60,admin,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Tuesday,Morning,Lenovo,night
female,30_40,student,moderate,eBanking,Mudah,Cheap_Secondhand,Sunday,Noon,Nokia,noon
male,below_20,admin,high,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Noon,Acer,evening
female,50_60,housewife,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Noon,Samsung,noon
female,20_30,sales,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Noon,HTC,afternoon
female,below_20,managers,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Noon,Acer,afternoon
female,50_60,student,moderate,eBanking,Mudah,Cheap_Secondhand,Sunday,Noon,HTC,afternoon
male,20_30,student,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Noon,Sony,morning
female,30_40,machinery,high,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Late_Night,HTC,evening
female,20_30,managers,high,eBanking,Mudah,Cheap_Secondhand,Friday,Afternoon,Acer,morning
female,20_30,sales,high,eBanking,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,night
male,below_20,housewife,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Afternoon,Samsung,noon
male,50_60,housewife,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Afternoon,Acer,noon
female,below_20,managers,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Afternoon,HTC,noon
female,30_40,machinery,moderate,Properties,Mudah,Cheap_Secondhand,Friday,Afternoon,Apple,noon
male,20_30,managers,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Afternoon,Sony,afternoon
male,50_60,managers,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Afternoon,XiaoMi,noon
female,50_60,sales,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Afternoon,Acer,evening
male,50_60,student,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Afternoon,XiaoMi,morning
female,below_20,machinery,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Late_Night,Sony,afternoon
female,20_30,student,high,CheapFlights,Mudah,Cheap_Secondhand,Friday,Late_Night,Nokia,noon
male,20_30,technicians,moderate,eBanking,Mudah,Cheap_Secondhand,Friday,Late_Night,Lenovo,afternoon
male,50_60,sales,high,CheapFlights,Mudah,Cheap_Secondhand,Friday,Late_Night,HTC,night
male,below_20,sales,high,eBanking,Mudah,Cheap_Secondhand,Friday,Late_Night,Lenovo,evening
male,50_60,managers,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Tuesday,Afternoon,Sony,morning
male,20_30,technicians,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Morning,Apple,afternoon
male,below_20,housewife,high,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Evening,Acer,night
female,below_20,technicians,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Evening,Acer,noon
female,30_40,technicians,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Evening,XiaoMi,evening
female,20_30,housewife,moderate,eBanking,Mudah,Cheap_Secondhand,Friday,Evening,Apple,night
male,30_40,admin,high,Properties,Mudah,Cheap_Secondhand,Friday,Evening,XiaoMi,morning
male,below_20,housewife,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Evening,Lenovo,noon
male,30_40,admin,high,eBanking,Mudah,Cheap_Secondhand,Monday,Late_Night,Apple,morning
female,20_30,technicians,moderate,Government_Policy,Mudah,Cheap_Secondhand,Monday,Late_Night,Sony,noon
male,20_30,machinery,high,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Late_Night,HTC,noon
female,20_30,machinery,moderate,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,Sony,morning
female,20_30,student,high,Government_Policy,Mudah,Cheap_Secondhand,Friday,Morning,Nokia,afternoon
male,below_20,machinery,high,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,XiaoMi,evening
male,20_30,machinery,moderate,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,XiaoMi,night
female,below_20,machinery,high,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,Sony,evening
male,50_60,student,high,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,Sony,night
female,below_20,student,low,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Morning,Sony,noon
female,50_60,managers,low,eBanking,Mudah,Cheap_Secondhand,Thursday,Morning,Apple,afternoon
female,below_20,student,moderate,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Morning,Acer,night
female,20_30,technicians,low,eBanking,Mudah,Cheap_Secondhand,Thursday,Morning,Apple,morning
female,below_20,admin,high,eBanking,Mudah,Cheap_Secondhand,Thursday,Morning,Sony,morning
male,below_20,housewife,low,CheapFlights,Hmetro,Breaking_News_Oil,Saturday,Night,Lenovo,noon
male,below_20,admin,high,CheapFlights,Hmetro,Breaking_News_Oil,Saturday,Night,Lenovo,afternoon
female,30_40,technicians,moderate,Vacation_Deals,Hmetro,Breaking_News_Oil,Saturday,Night,Sony,night
male,30_40,machinery,moderate,eBanking,Hmetro,Breaking_News_Oil,Saturday,Night,XiaoMi,morning
female,50_60,sales,high,Properties,Hmetro,Breaking_News_Oil,Saturday,Night,Sony,afternoon
female,30_40,admin,low,CheapFlights,Hmetro,Breaking_News_Oil,Saturday,Night,Acer,morning
female,20_30,machinery,high,SellBuy_Cars,Hmetro,Breaking_News_Oil,Monday,Late_Night,Nokia,noon
female,50_60,sales,moderate,SellBuy_Cars,Hmetro,Breaking_News_Oil,Friday,Night,XiaoMi,afternoon
female,20_30,sales,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Wednesday,Late_Night,Acer,noon
male,20_30,admin,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Wednesday,Late_Night,Lenovo,evening
female,50_60,housewife,moderate,eBanking,Maybank,Stock_Gold_Insurance,Saturday,Noon,Acer,night
male,30_40,student,high,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Afternoon,Apple,afternoon
male,below_20,student,moderate,Properties,Maybank,Stock_Gold_Insurance,Tuesday,Evening,HTC,night
male,below_20,technicians,high,Properties,AirAsia,AirFarePromotion,Sunday,Afternoon,Nokia,night
male,below_20,managers,high,eBanking,AirAsia,AirFarePromotion,Thursday,Afternoon,Apple,noon
female,20_30,machinery,low,Vacation_Deals,AirAsia,AirFarePromotion,Wednesday,Evening,Samsung,evening
female,below_20,sales,high,SellBuy_Cars,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,HTC,morning
female,50_60,sales,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Acer,evening
male,20_30,admin,low,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Wednesday,Morning,Apple,noon
female,20_30,technicians,low,eBanking,Hmetro,Breaking_News_Oil,Tuesday,Evening,Acer,noon
male,30_40,housewife,high,SellBuy_Cars,Hmetro,Breaking_News_Oil,Friday,Night,Samsung,noon
female,20_30,technicians,moderate,CheapFlights,AirAsia,AirFarePromotion,Friday,Morning,Sony,noon
male,50_60,student,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Saturday,Afternoon,XiaoMi,noon
female,20_30,technicians,low,Properties,Hmetro,Breaking_News_Oil,Tuesday,Night,Sony,night
female,20_30,managers,high,Properties,Maybank,Stock_Gold_Insurance,Monday,Night,Apple,noon
female,below_20,housewife,moderate,SellBuy_Cars,Hmetro,Breaking_News_Oil,Saturday,Evening,XiaoMi,morning
male,50_60,sales,moderate,CheapFlights,AirAsia,AirFarePromotion,Sunday,Night,Acer,night
female,30_40,student,low,SellBuy_Cars,AirAsia,AirFarePromotion,Sunday,Night,Sony,afternoon
female,below_20,managers,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Sunday,Night,Lenovo,morning
female,30_40,machinery,moderate,Properties,AirAsia,AirFarePromotion,Sunday,Night,HTC,morning
male,20_30,machinery,high,eBanking,AirAsia,AirFarePromotion,Sunday,Night,Apple,noon
female,20_30,machinery,moderate,CheapFlights,AirAsia,AirFarePromotion,Sunday,Night,XiaoMi,evening
female,20_30,housewife,moderate,Government_Policy,AirAsia,AirFarePromotion,Sunday,Night,Nokia,night
female,below_20,machinery,high,Vacation_Deals,AirAsia,AirFarePromotion,Sunday,Night,Lenovo,night
male,20_30,admin,low,Properties,AirAsia,AirFarePromotion,Sunday,Night,Nokia,noon
male,50_60,housewife,low,Properties,AirAsia,AirFarePromotion,Saturday,Night,Nokia,afternoon
female,30_40,housewife,high,SellBuy_Cars,AirAsia,AirFarePromotion,Saturday,Night,Lenovo,afternoon
female,20_30,managers,high,eBanking,AirAsia,AirFarePromotion,Saturday,Night,Nokia,noon
female,30_40,managers,moderate,eBanking,AirAsia,AirFarePromotion,Saturday,Night,Nokia,noon
male,30_40,machinery,moderate,eBanking,AirAsia,AirFarePromotion,Saturday,Night,Sony,noon
male,50_60,housewife,high,Properties,AirAsia,AirFarePromotion,Saturday,Night,XiaoMi,night
female,30_40,machinery,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Saturday,Night,Apple,noon
female,below_20,student,low,Government_Policy,AirAsia,AirFarePromotion,Saturday,Night,HTC,afternoon
male,below_20,technicians,low,eBanking,AirAsia,AirFarePromotion,Saturday,Night,Samsung,noon
female,20_30,managers,high,eBanking,Maybank,Stock_Gold_Insurance,Tuesday,Noon,Acer,noon
male,30_40,student,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Monday,Afternoon,Acer,afternoon
male,50_60,technicians,high,Properties,Maybank,Stock_Gold_Insurance,Friday,Late_Night,Acer,morning
female,30_40,sales,moderate,eBanking,AirAsia,AirFarePromotion,Wednesday,Noon,HTC,evening
male,below_20,machinery,moderate,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Sunday,Noon,Lenovo,noon
female,30_40,technicians,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Tuesday,Morning,Samsung,noon
male,below_20,admin,moderate,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Sunday,Evening,Lenovo,noon
female,below_20,machinery,high,Vacation_Deals,Hmetro,Breaking_News_Oil,Wednesday,Morning,Samsung,evening
male,50_60,admin,moderate,Government_Policy,Hmetro,Breaking_News_Oil,Saturday,Morning,XiaoMi,morning
female,below_20,admin,moderate,SellBuy_Cars,Hmetro,Breaking_News_Oil,Saturday,Night,XiaoMi,morning
female,30_40,student,low,Properties,lowyat,Gadgets,Sunday,Afternoon,XiaoMi,evening
male,below_20,sales,moderate,Government_Policy,Hmetro,Breaking_News_Oil,Thursday,Morning,XiaoMi,night
male,20_30,technicians,moderate,eBanking,AirAsia,AirFarePromotion,Tuesday,Morning,Acer,night
female,30_40,admin,moderate,Properties,AirAsia,AirFarePromotion,Sunday,Afternoon,Apple,morning
male,50_60,technicians,high,Properties,Maybank,Stock_Gold_Insurance,Saturday,Late_Night,Acer,night
female,below_20,machinery,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Saturday,Late_Night,Sony,night
male,20_30,admin,low,Properties,AirAsia,AirFarePromotion,Monday,Night,Apple,morning
male,below_20,machinery,moderate,Vacation_Deals,Hmetro,Breaking_News_Oil,Wednesday,Afternoon,Apple,morning
male,20_30,housewife,high,Properties,MalaysiaKini,CurrentPoliticalIssues,Tuesday,Afternoon,Sony,morning
female,50_60,admin,low,eBanking,MalaysiaKini,CurrentPoliticalIssues,Tuesday,Evening,HTC,night
male,50_60,admin,high,Government_Policy,Hmetro,Breaking_News_Oil,Sunday,Morning,Sony,night
male,50_60,sales,moderate,SellBuy_Cars,Hmetro,Breaking_News_Oil,Monday,Afternoon,HTC,noon
male,50_60,machinery,high,Properties,Hmetro,Breaking_News_Oil,Monday,Afternoon,Apple,afternoon
female,20_30,machinery,high,Vacation_Deals,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Acer,afternoon
female,50_60,machinery,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Saturday,Morning,Nokia,morning
male,below_20,sales,high,CheapFlights,Paultan,LatestCarModels,Wednesday,Afternoon,Samsung,afternoon
female,20_30,machinery,moderate,eBanking,Maybank,Stock_Gold_Insurance,Monday,Morning,Acer,noon
female,50_60,managers,moderate,Properties,AirAsia,AirFarePromotion,Friday,Late_Night,Apple,morning
male,below_20,admin,moderate,Properties,AirAsia,AirFarePromotion,Tuesday,Evening,Samsung,night
male,20_30,sales,high,Government_Policy,Mudah,Cheap_Secondhand,Friday,Evening,Nokia,morning
male,below_20,student,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Saturday,Morning,Samsung,noon
male,50_60,admin,moderate,eBanking,AirAsia,AirFarePromotion,Monday,Night,Samsung,evening
male,50_60,housewife,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,Samsung,noon
male,30_40,machinery,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Noon,HTC,afternoon
female,20_30,machinery,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Evening,Lenovo,night
female,20_30,student,moderate,eBanking,Maybank,Stock_Gold_Insurance,Sunday,Afternoon,Nokia,evening
male,50_60,sales,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Night,Sony,morning
female,30_40,admin,low,CheapFlights,Maybank,Stock_Gold_Insurance,Thursday,Noon,Sony,evening
female,below_20,sales,moderate,eBanking,Maybank,Stock_Gold_Insurance,Tuesday,Night,Samsung,morning
female,below_20,student,low,Properties,Maybank,Stock_Gold_Insurance,Tuesday,Evening,Apple,night
male,50_60,managers,high,Government_Policy,Maybank,Stock_Gold_Insurance,Saturday,Afternoon,Sony,night
female,20_30,sales,high,Government_Policy,Maybank,Stock_Gold_Insurance,Sunday,Morning,Nokia,noon
female,below_20,sales,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Wednesday,Evening,XiaoMi,noon
male,below_20,machinery,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,Nokia,night
female,30_40,machinery,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Noon,HTC,afternoon
female,below_20,housewife,moderate,Properties,Maybank,Stock_Gold_Insurance,Sunday,Noon,Samsung,morning
female,50_60,admin,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Sunday,Noon,Sony,night
male,50_60,admin,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Monday,Night,Apple,noon
female,50_60,machinery,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Tuesday,Morning,XiaoMi,evening
female,50_60,admin,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Tuesday,Evening,Lenovo,evening
male,30_40,managers,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Tuesday,Evening,Lenovo,noon
female,below_20,technicians,high,Properties,Maybank,Stock_Gold_Insurance,Saturday,Noon,Nokia,morning
male,30_40,machinery,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Saturday,Noon,Apple,night
male,20_30,housewife,high,CheapFlights,Maybank,Stock_Gold_Insurance,Tuesday,Afternoon,HTC,night
female,below_20,technicians,low,Government_Policy,Maybank,Stock_Gold_Insurance,Saturday,Late_Night,HTC,morning
female,20_30,machinery,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Thursday,Night,Nokia,evening
male,50_60,managers,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Monday,Afternoon,Apple,noon
female,50_60,admin,high,CheapFlights,Maybank,Stock_Gold_Insurance,Tuesday,Afternoon,Lenovo,night
female,below_20,admin,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Tuesday,Afternoon,Sony,noon
